id,text,audience,category,category_title,char_len,company,doc_type,entity,keywords,part_index,part_total,source_file,source_format,title
techdoc:srs:3-2-functional-requirements#p2,"Srs — 3.2 Functional Requirements

| Condition | Platform | Backend |
|-----------|----------|---------|
| `sttEngine:'moonshine'` (default) | Android | Moonshine Voice SDK (both online & offline) |
| `sttEngine:'native'` + online healthy | Android/iOS | `@capacitor-community/speech-recognition` plugin (Google cloud) |
| `sttEngine:'native'` + offline | Android | Moonshine Voice SDK (offline forces it — cloud STT needs network) |
| `sttEngine:'native'` + native failed ≥ threshold | Android | Moonshine Voice SDK (auto fallback) |
| Browser (no Capacitor) | any | Web Speech API (continuous + interim) |
| Offline + no Moonshine (iOS) | iOS | None — text-input panel shown |

| ID | Requirement |
|----|-------------|
| FR-02.1 | The Moonshine STT plugin shall load a model (tiny/small/medium/base) from `android/app/src/main/assets/moonshine/`. Loading is **lazy**: the model is loaded only when `shouldUseMoonshineSTT()` is true (i.e. `sttEngine:'moonshine'`, OR offline mode, OR native STT fallback), NOT eagerly at boot when `sttEngine:'native'` + online. |",internal,srs,Srs,1065,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,2,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p3,"Srs — 3.2 Functional Requirements
| FR-02.2 | Moonshine shall emit `partial` (interim) and `final` (completed utterance) events to the JS layer. |
| FR-02.3 | Web Speech API shall be configured for continuous recognition with interim results and auto-restart on `onend`. |
| FR-02.4 | The Capacitor SpeechRecognition plugin shall register `partialResults` and `listeningState` listeners. |
| FR-02.5 | All STT backends shall accumulate partial transcripts into `finalTranscript` and deliver the complete transcript on stop. |
| FR-02.6 | Speech end shall be detected after 1,400 ms of silence (configurable via `wakeword.speechEndSilenceMs`). |
| FR-02.7 | If offline STT is disabled (`offlineSTT.enabled: false`) or unavailable (iOS), the text-input panel shall be displayed in offline mode. |
| FR-02.8 | STT backend switching (online ↔ offline) shall be seamless — the current recording is stopped, the engine is torn down, and the new engine is initialized without requiring user action. |",internal,srs,Srs,993,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,3,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p4,"Srs — 3.2 Functional Requirements
| FR-02.9 | Before the native SpeechRecognition plugin starts, any resident Moonshine manager that is NOT actively listening shall be destroyed (`startRecording()` native branch) to free the native microphone. This prevents mic contention when Moonshine was loaded during a prior offline state and the backend has since recovered. |",internal,srs,Srs,366,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,4,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p5,"Srs — 3.2 Functional Requirements
| FR-02.10 | A native SpeechRecognition error shall be classified by `classifyNativeSttError()` as either `'no-input'` (benign recognition outcome: silence / no-match / timeout / aborted — the recognizer RAN but produced no usable transcript) or `'start-failure'` (the recognizer could NOT run: audio capture, recognizer busy, service missing, network/server/client error, permission denied). Classification shall normalize the error message — strip an exception-class prefix (e.g. `CapacitorException: `), lowercase, and collapse separators (space/underscore/hyphen) — so message wording/casing changes across plugin versions cannot misclassify a benign outcome as a failure. Unknown / empty errors shall default to `'start-failure'` (fail-safe: a kiosk must keep responding). After `NATIVE_STT_FAIL_THRESHOLD` (2) consecutive `'start-failure'` outcomes, the app shall flip `runtime.useMoonshineFallback` and route all subsequent `startRecording()` calls to the Moonshine engine. A `'no-input'` outcome shall RESET the failure counter (a single glitch followed by a",internal,srs,Srs,1100,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,5,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p6,"Srs — 3.2 Functional Requirements
()` calls to the Moonshine engine. A `'no-input'` outcome shall RESET the failure counter (a single glitch followed by a normal silent turn must not accumulate). The fallback flag is cleared when the backend recovers (offline→online transition in `applyBackendHealth`). |",internal,srs,Srs,305,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,6,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p7,"Srs — 3.2 Functional Requirements

---

#### FR-03: Conversational AI — Online Mode

**Priority:** Essential  
**Modules:** `app.js`, `api-client.js`

When the backend is reachable, the system shall delegate question answering to the remote `/chat/voice` SSE endpoint.

| ID | Requirement |
|----|-------------|
| FR-03.1 | The app shall send the user's transcript and current `conversation_id` via `POST /chat/voice`. |
| FR-03.2 | The app shall parse the SSE stream and handle `filler`, `response`, `done`, and `error` events. |
| FR-03.3 | On receiving a `filler` event, the app shall immediately speak a random filler sentence (from `FILLER_SENTENCES`) to bridge the LLM wait time (~4–6 s). |
| FR-03.4 | On receiving a `response` event, the app shall cancel any in-progress filler and speak the real response via TTS. |
| FR-03.5 | On receiving a `done` event, the app shall adopt the returned `conversation_id` for the next turn. |
| FR-03.6 | The request shall be **abortable** via `AbortController` to support barge-in and flow cancellation. |",internal,srs,Srs,1051,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,7,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p8,"Srs — 3.2 Functional Requirements
| FR-03.6 | The request shall be **abortable** via `AbortController` to support barge-in and flow cancellation. |
| FR-03.7 | Failed requests shall be retried up to 3 times with 2 s exponential backoff (`apiRetryAttempts`, `apiRetryDelayMs`). |
| FR-03.8 | On non-abort failure (network error, HTTP 5xx), the app shall automatically switch to offline mode and retry the query via the on-device RAG pipeline. |

---

#### FR-04: Conversational AI — Offline Mode

**Priority:** Essential  
**Modules:** `www/js/offline-rag/` (10 files)

When the backend is unreachable, the system shall answer questions using an on-device hybrid RAG pipeline.

**Pipeline stages:**

```
Normalize → Classify Intent → Template Route → Hybrid Retrieval (BM25 + MiniLM) → Confidence → Format Response
```

| ID | Requirement |
|----|-------------|
| FR-04.1 | **Normalization** — The query shall be lowercased, stripped of filler words, have contractions expanded, number-words converted to digits, and whitespace trimmed. |",internal,srs,Srs,1037,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,8,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p9,"Srs — 3.2 Functional Requirements
| FR-04.2 | **Intent Classification** — A two-stage classifier shall determine intent: (1) regex fast-pass (first-match-wins), (2) semantic fallback using MiniLM cosine similarity against precomputed `INTENT_EXAMPLES` vectors (threshold: 0.60). |
| FR-04.3 | **Template Routing** — Conversational intents (greeting, gratitude, small talk, complaint, feedback), company-info intents (location, contact, business hours, about), and select identity intents (who are you, what do you do, capabilities) shall be answered via deterministic templates from `templates.js`. |
| FR-04.4 | **Hybrid Retrieval** — BM25 (lexical) and MiniLM dense cosine similarity (semantic) scores shall be combined via Reciprocal Rank Fusion (k=60) to produce a fused top-10 ranking. |
| FR-04.5 | **Reranking** — The top-10 candidates shall be linearly reranked using weighted BM25 + cosine scores. |",internal,srs,Srs,908,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,9,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p10,"Srs — 3.2 Functional Requirements
| FR-04.5 | **Reranking** — The top-10 candidates shall be linearly reranked using weighted BM25 + cosine scores. |
| FR-04.6 | **Confidence Labeling** — A cosine threshold of 0.40 shall define HIGH confidence; below that, the best FAQ match (keyword-based) shall be attempted; if no FAQ match, a clarification prompt shall be returned. |
| FR-04.7 | When the MiniLM embedder is unavailable (semantic disabled or not loaded), the system shall fall back to BM25-only retrieval with a score threshold of 8. |
| FR-04.8 | If no result meets any threshold, a graceful fallback response shall be returned (""I'm not sure about that…""). |
| FR-04.9 | The offline RAG shall be preloaded and warmed up at boot (in parallel with the health check) so the first offline query is fast. |

---

#### FR-05: Text-to-Speech (TTS)

**Priority:** Essential  
**Module:** `app.js` (`speak()` function)

The system shall speak responses aloud using the best available TTS engine.

| ID | Requirement |
|----|-------------|",internal,srs,Srs,1036,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,10,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p11,"Srs — 3.2 Functional Requirements

The system shall speak responses aloud using the best available TTS engine.

| ID | Requirement |
|----|-------------|
| FR-05.1 | TTS shall use `@capacitor-community/text-to-speech` (native TTS) as the primary engine. |
| FR-05.2 | Web `SpeechSynthesis` API shall serve as a fallback if Capacitor TTS is unavailable (e.g., running in a desktop browser during development). |
| FR-05.3 | TTS language shall default to `en-US` with configurable rate (0.1–10) and pitch (0–2). |
| FR-05.4 | The avatar state shall transition to `SPEAKING` ~200 ms **before** TTS audio begins, allowing the 4K video decoder a head start. |
| FR-05.5 | Response text shall be cleaned before speaking: Markdown formatting, emoji, and special characters shall be stripped. |
| FR-05.6 | **Barge-in support:** A `pendingSpeakRequestId` mechanism shall allow a new `speak()` call to cancel an in-progress utterance via `CapacitorTTS.stop()`. |",internal,srs,Srs,953,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,11,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p12,"Srs — 3.2 Functional Requirements
| FR-05.7 | A silent TTS warm-up (speaking `'.'` at volume 0) shall run at boot to initialize the Android TTS engine (~1–3 s), ensuring the launch greeting is instant. |
| FR-05.8 | The wake word engine shall be paused during all TTS playback and resumed afterward. |

---

#### FR-06: Follow-up Conversation Window

**Priority:** High  
**Module:** `app.js`

| ID | Requirement |
|----|-------------|
| FR-06.1 | After every TTS response completes, a 10-second follow-up window shall open (`FOLLOW_UP_TIMEOUT_MS = 10_000`). |
| FR-06.2 | During the follow-up window, the mic shall remain open for STT without requiring the wake word. |
| FR-06.3 | The wake word engine shall remain paused during the follow-up window. |
| FR-06.4 | A countdown timer shall display ""Listening… Ns"" in the status area, updating every 1 second. |
| FR-06.5 | The follow-up timer shall **pause** when the user begins speaking (to prevent expiration mid-utterance) and **resume** when speech ends. |",internal,srs,Srs,1012,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,12,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
